feature,layer,diff_high_minus_low,p,q
octadecenedioate (C18:1-DC),metabolomics,0.2778429608598948,0.1548042685796244,0.5366140061040737
chiro-inositol,metabolomics,-0.636443484130506,0.1555280163879397,0.5370002770559967
cobicistat,metabolomics,0.5290652838715544,0.1625484982952237,0.5464700826649668
suberoylcarnitine (C8-DC),metabolomics,0.5208584803428356,0.1627924634855422,0.5464700826649668
glucuronide of C10H18O2 (7)*,metabolomics,-0.790810930874976,0.1624986081695297,0.5464700826649668
glycohyocholate,metabolomics,-0.6237323321580195,0.1632556005224872,0.5464700826649668
alpha-hydroxyisocaproate,metabolomics,0.1412687628036626,0.1597904024219539,0.5464700826649668
4-cholesten-3-one,metabolomics,0.1545789101863123,0.1597904024219539,0.5464700826649668
N-acetylserine,metabolomics,0.0887449140637255,0.1623267834968499,0.5464700826649668
2-methylbutyrylcarnitine (C5),metabolomics,0.1937872589154197,0.1623285711091301,0.5464700826649668
"hydroxy-N6,N6,N6-trimethyllysine*",metabolomics,0.2332029371272026,0.1648970438222377,0.5498658077266253
N-palmitoylglycine,metabolomics,0.1568652673393165,0.1674959948508106,0.5543169339024941
4-acetaminophen sulfate,metabolomics,0.7654952794110486,0.1674542561708738,0.5543169339024941
1-oleoyl-GPG (18:1)*,metabolomics,0.2679846188097229,0.1700892337604788,0.5607829248418793
arginine,metabolomics,0.0635161929391171,0.1727860171683942,0.5675405882272726
2-hydroxyoctanoate,metabolomics,0.3230294610437438,0.1754774249964108,0.5679855986332686
3-(methylthio)acetaminophen sulfate*,metabolomics,0.5564693832949437,0.175512083500132,0.5679855986332686
epiandrosterone sulfate,metabolomics,0.3396790359051126,0.1754774249964108,0.5679855986332686
"3,4-dihydroxybutyrate",metabolomics,-0.1654565794583752,0.1741260046339714,0.5679855986332686
homostachydrine*,metabolomics,0.2851186810564202,0.1781999840871245,0.5745639192809127
isoleucine,metabolomics,0.0792486224483744,0.1809538562977127,0.5791844232594675
palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),metabolomics,-0.0878153673658088,0.1809538562977127,0.5791844232594675
adipoylcarnitine (C6-DC),metabolomics,0.1849892592386984,0.183737335044781,0.57963769461843
N-formylmethionine,metabolomics,0.1038189316773761,0.183737335044781,0.57963769461843
pregnenediol sulfate (C21H34O5S)*,metabolomics,0.1887657554289305,0.1837392008026493,0.57963769461843
carboxyibuprofen glucuronide*,metabolomics,-0.4001643941492965,0.1831356892827519,0.57963769461843
methyl glucopyranoside (alpha + beta),metabolomics,-0.2632635569570536,0.1865561740282996,0.5843205879386384
gamma-glutamylglycine,metabolomics,-0.1486858378522771,0.1865542992085614,0.5843205879386384
N-desmethyl tramadol,metabolomics,0.2861361806168141,0.2007506766396712,0.5859896798124251
nonadecanoate (19:0),metabolomics,0.1628408536037201,0.1937360870066885,0.5859896798124251
cytosine,metabolomics,-0.4084305815805176,0.198036443486569,0.5859896798124251
decadienedioic acid (C10:2-DC),metabolomics,0.3161428220911448,0.2011207452948004,0.5859896798124251
gabapentin,metabolomics,0.0146662076665561,0.2007506766396712,0.5859896798124251
N-palmitoylserine,metabolomics,-0.1860043380851257,0.1917439563421993,0.5859896798124251
4-chlorobenzoic acid,metabolomics,0.0673175645758854,0.1894049295875638,0.5859896798124251
beta-alanine,metabolomics,0.1578603663186644,0.1951983876996347,0.5859896798124251
5-methylthioadenosine (MTA),metabolomics,0.1140305908359266,0.1951983876996347,0.5859896798124251
hexanoylglutamine,metabolomics,0.4443519728977917,0.1951983876996347,0.5859896798124251
pregnenetriol sulfate*,metabolomics,0.2199971896601374,0.1981433828239176,0.5859896798124251
N-acetylglucosamine/N-acetylgalactosamine,metabolomics,0.0478021052593809,0.1922837257844091,0.5859896798124251
"androstenediol (3beta,17beta) monosulfate (1)",metabolomics,0.2878665324944693,0.1894049295875638,0.5859896798124251
omeprazole,metabolomics,0.2437658720636538,0.2007506766396712,0.5859896798124251
"N,N,N-trimethyl-5-aminovalerate",metabolomics,0.1857679670834644,0.1951983876996347,0.5859896798124251
venlafaxine,metabolomics,0.0119116381265093,0.2007506766396712,0.5859896798124251
citalopram N-oxide*,metabolomics,0.0746851373854136,0.2007506766396712,0.5859896798124251
solifenacin,metabolomics,0.231332090776001,0.2007506766396712,0.5859896798124251
zolpidem,metabolomics,0.1230818104601576,0.2007506766396712,0.5859896798124251
O-desmethyltramadol,metabolomics,0.1784400972264741,0.2007506766396712,0.5859896798124251
O-desmethyltramadol glucuronide,metabolomics,0.186962991982023,0.2007506766396712,0.5859896798124251
L-urobilin,metabolomics,0.6648096148315111,0.2049616401087666,0.5916735320099162
tryptophan betaine,metabolomics,-0.6247835677832633,0.204128688190444,0.5916735320099162
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",metabolomics,0.2837802769535022,0.2050955002634145,0.5916735320099162
"12,13-DiHOME",metabolomics,-0.2713469364620812,0.2117303101142922,0.6073131781819542
tauro-beta-muricholate,metabolomics,-0.4357893847973721,0.2119017474614344,0.6073131781819542
cinnamoylglycine,metabolomics,0.5472911084730685,0.2149211099018551,0.6119669265711912
4-hydroxy-2-oxoglutaric acid,metabolomics,-0.1514596583329407,0.2149211099018551,0.6119669265711912
N-stearoyltaurine,metabolomics,0.3185551317570066,0.2167908373056076,0.6133082719903804
dihomo-linolenoylcarnitine (C20:3n3 or 6)*,metabolomics,0.1829674849319794,0.2164978042940242,0.6133082719903804
3-hydroxyoctanoate,metabolomics,0.2367977044464179,0.222879796388575,0.6225018516967525
glucose,metabolomics,-0.0554881001664435,0.2228778271644914,0.6225018516967525
4-hydroxychlorothalonil,metabolomics,0.2082577973604854,0.222879796388575,0.6225018516967525
1-carboxyethylphenylalanine,metabolomics,-0.165382182945651,0.2212698498080537,0.6225018516967525
16-hydroxypalmitate,metabolomics,0.1640685059052667,0.2261208089710036,0.6275568021125638
gamma-glutamylleucine,metabolomics,0.1702017268049411,0.2261208089710036,0.6275568021125638
3-hydroxysebacate,metabolomics,0.2515147395680789,0.2277479316532764,0.6300786626496008
9-hydroxystearate,metabolomics,0.348154597016338,0.228667441377027,0.6306331637976499
N-acetylalanine,metabolomics,0.0606038217019921,0.2293953153373186,0.6306573402847285
"5alpha-androstan-3beta,17alpha-diol disulfate",metabolomics,0.4491436592613984,0.2304281517285037,0.6315171533309305
succinate,metabolomics,0.0587464356248337,0.2326994464503626,0.6329168609784911
threonate,metabolomics,0.1962904143141179,0.2327034229368925,0.6329168609784911
norcotinine,metabolomics,0.271944387679405,0.233103929413971,0.6329168609784911
indoleacetoylcarnitine*,metabolomics,0.305884994915152,0.234368118537493,0.6343853085104365
N-acetyl-beta-alanine,metabolomics,0.0759860850275035,0.2360432413215106,0.6369536081198919
isoeugenol sulfate,metabolomics,0.563296516114921,0.2417052616988549,0.6440288685016615
dopamine 4-sulfate,metabolomics,-0.4408454343365497,0.2430713289327821,0.6440288685016615
3-hydroxydodecanedioate*,metabolomics,0.3269319804582997,0.2423858942834114,0.6440288685016615
pentose acid*,metabolomics,0.2294062196414558,0.2428303707015063,0.6440288685016615
4-guanidinobutanoate,metabolomics,-0.2897633752889221,0.2394208527184572,0.6440288685016615
glucuronide of C10H18O2 (1)*,metabolomics,-0.4081278567628381,0.2413864698479657,0.6440288685016615
glutamine conjugate of C6H10O2 (2)*,metabolomics,0.3345306702267224,0.2462718709934876,0.6466532754104819
N-acetyl-2-aminooctanoate*,metabolomics,0.2126931305579849,0.2462738813992029,0.6466532754104819
(12 or 13)-methylmyristate (a15:0 or i15:0),metabolomics,0.2844912414693652,0.2462738813992029,0.6466532754104819
glutamine conjugate of C7H12O2*,metabolomics,0.4037904706022185,0.2480063987598559,0.647326225334505
3-ureidopropionate,metabolomics,-0.1525162205669581,0.2479882819163494,0.647326225334505
N-methylproline,metabolomics,-0.4143693332861357,0.2497514728011071,0.6480237918537601
3-hydroxypyridine sulfate,metabolomics,-0.4451422429187137,0.2497514728011071,0.6480237918537601
tartarate,metabolomics,0.3428472209087318,0.2514951579649217,0.6506231667706087
4-methylcatechol sulfate,metabolomics,0.2834239425024453,0.2532632288256408,0.6513544037539207
methyl indole-3-acetate,metabolomics,0.0993440467884752,0.2532632288256408,0.6513544037539207
4-hydroxyhippurate,metabolomics,-0.2062092424077171,0.2568092292616898,0.658542965095035
glycine conjugate of C10H14O2 (1)*,metabolomics,0.3367981395157576,0.2585241529864361,0.6586113036772564
lanthionine,metabolomics,0.242460412443747,0.2580148637366538,0.6586113036772564
glycoursodeoxycholic acid sulfate (1),metabolomics,0.3989229885271665,0.259088825277826,0.6586113036772564
guanidinoacetate,metabolomics,0.1192698786370451,0.2640001961370887,0.6615656600283816
behenoylcarnitine (C22)*,metabolomics,0.1803577307938985,0.2639961306833112,0.6615656600283816
S-allylcysteine,metabolomics,0.6049073421129598,0.2640227833636642,0.6615656600283816
mannonate*,metabolomics,-0.1567383094065312,0.264004261530225,0.6615656600283816
stearoylcarnitine (C18),metabolomics,0.1378672131134359,0.264002228841237,0.6615656600283816
lithocholate sulfate (1),metabolomics,0.4109745143561927,0.2659805938182,0.6645725948107164
sebacate (C10-DC),metabolomics,0.1433426942754589,0.2788062520468511,0.6662273944182941
10-hydroxywarfarin,metabolomics,-0.0235704646148053,0.2822721334409322,0.6662273944182941
ibuprofen,metabolomics,-0.1450440444581047,0.2822721334409322,0.6662273944182941
N-acetylvaline,metabolomics,0.0913593293850673,0.2750553939346121,0.6662273944182941
metformin,metabolomics,-0.4207184005367441,0.2822721334409322,0.6662273944182941
N-acetylthreonine,metabolomics,0.0527452488485198,0.2713371231482525,0.6662273944182941
"N,N-dimethyl-5-aminovalerate",metabolomics,-0.3954359860044043,0.2750145309085665,0.6662273944182941
carotene diol (2),metabolomics,-0.1070681547167847,0.2731898911980756,0.6662273944182941
imidazole lactate,metabolomics,0.1174399576694133,0.2676534317761413,0.6662273944182941
"androstenediol (3beta,17beta) disulfate (2)",metabolomics,0.117463245214193,0.2788062520468511,0.6662273944182941
gluconate,metabolomics,-0.079282806792693,0.2713371231482525,0.6662273944182941
6-hydroxywarfarin,metabolomics,-0.0016990405412818,0.2822721334409322,0.6662273944182941
7-hydroxywarfarin,metabolomics,-0.0169785566109391,0.2822721334409322,0.6662273944182941
N-methylhydroxyproline,metabolomics,-0.4209039339811642,0.2750472218326857,0.6662273944182941
6-hydroxyindole sulfate,metabolomics,0.2882812773576666,0.2825958845195044,0.6662273944182941
N1-Methyl-2-pyridone-5-carboxamide,metabolomics,0.2140643103103896,0.2825958845195044,0.6662273944182941
hydroxy-CMPF*,metabolomics,0.4778440878246158,0.2788082979574083,0.6662273944182941
gamma-glutamylhistidine,metabolomics,0.0976426925820716,0.2825958845195044,0.6662273944182941
sucrose,metabolomics,-0.3975666095731358,0.2694705764791587,0.6662273944182941
piperine,metabolomics,-0.2308856346166543,0.2788082979574083,0.6662273944182941
2-hydroxystearate,metabolomics,0.0879429841716639,0.2788082979574083,0.6662273944182941
dimethyl sulfone,metabolomics,0.1738995861174465,0.2864181983517873,0.6679030168844128
salicyluric glucuronide*,metabolomics,-0.1519299780068885,0.2845780720522851,0.6679030168844128
efavirenz,metabolomics,-1.0335948618016584,0.2871145237918171,0.6679030168844128
gamma-CEHC,metabolomics,0.2209158276610304,0.2864181983517873,0.6679030168844128
paraxanthine,metabolomics,0.0444878556118343,0.2863771769462198,0.6679030168844128
"androstenediol (3beta,17beta) monosulfate (2)",metabolomics,0.2825059195576199,0.2902670674380121,0.6681617314669175
p-cresol glucuronide*,metabolomics,0.4870404471113214,0.290273226555183,0.6681617314669175
citalopram propionate*,metabolomics,0.0236718657771994,0.2893737949189612,0.6681617314669175
cetirizine,metabolomics,0.1913568331897108,0.2893737949189612,0.6681617314669175
gamma-glutamylcitrulline*,metabolomics,0.1067075446176463,0.294165108762678,0.6718302093355953
arabitol/xylitol,metabolomics,0.0628537746145932,0.294165108762678,0.6718302093355953
3-hydroxystachydrine*,metabolomics,-0.6558514203260293,0.2939204667649819,0.6718302093355953
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),metabolomics,0.3237622545658504,0.2961241108075036,0.6740896464459941
umbelliferone sulfate,metabolomics,-0.3384963248030555,0.2966916801917374,0.6740896464459941
cotinine N-oxide,metabolomics,0.2202153068389005,0.2998832971645014,0.6778289990032675
4-acetamidophenol,metabolomics,0.0476996368921338,0.2996413214087355,0.6778289990032675
lactate,metabolomics,-0.0761012835620405,0.3020534005107252,0.6809790032079848
biliverdin,metabolomics,0.1100496704726601,0.3060477985329167,0.6882151777265845
1-methylhistidine,metabolomics,0.292703501935195,0.3080611709844686,0.690970964075138
citraconate/glutaconate,metabolomics,-0.366346467812505,0.3100812107881339,0.6937276067887587
GlcNAc sulfate conjugate of C21H34O2 steroid,metabolomics,-0.3066340238516283,0.3114118070828544,0.6949316916327312
THC carboxylic acid,metabolomics,-0.1715254129188981,0.3142236430763567,0.6994267385227535
alliin,metabolomics,0.3313441490390472,0.3169716825318546,0.7002120039809483
glutarylcarnitine (C5-DC),metabolomics,0.1104241075134196,0.3161936967972177,0.7002120039809483
vanillylmandelate (VMA),metabolomics,-0.1433809056900206,0.3161936967972177,0.7002120039809483
5-(galactosylhydroxy)-L-lysine,metabolomics,0.2724841775582769,0.3182507094774285,0.701271035707801
hydroxyproline,metabolomics,0.0041887577929107,0.3223868023185707,0.7086045755222721
4-allylphenol sulfate,metabolomics,0.321987843339819,0.324457644861005,0.70961740276372
4-ethylphenyl sulfate,metabolomics,0.1870306691632817,0.3244658819934455,0.70961740276372
lysine,metabolomics,0.0860081636747861,0.3265578073308298,0.7124159130078054
2-aminooctanoate,metabolomics,0.1482757108688219,0.3307637157371567,0.7180192542116001
N-acetylisoleucine,metabolomics,0.0878616159460663,0.3307637157371567,0.7180192542116001
taurohyocholate*,metabolomics,-0.2000075399500003,0.3374735321992045,0.7183599216958795
ritonavir,metabolomics,0.5537807941181336,0.3374735321992045,0.7183599216958795
ribonate,metabolomics,-0.0498108007945275,0.3350024566327106,0.7183599216958795
glutamate,metabolomics,0.1565734004387947,0.3350045136296292,0.7183599216958795
S-(3-hydroxypropyl)mercapturic acid (HPMA),metabolomics,0.1492626683741222,0.3323490655482654,0.7183599216958795
malonylcarnitine,metabolomics,0.1149491877072833,0.3362903037368683,0.7183599216958795
uracil,metabolomics,-0.0716721228872126,0.3365450175916292,0.7183599216958795
2-isopropylmalate,metabolomics,-0.6021772800873203,0.334889293879667,0.7183599216958795
ectoine,metabolomics,-0.3057842369694412,0.3392781263652606,0.7187167138946174
2-hydroxy-4-(methylthio)butanoic acid,metabolomics,0.0949063362027972,0.3392801819297282,0.7187167138946174
creatine,metabolomics,-0.1502013112636677,0.3435906963497789,0.724348655525856
1-stearoyl-GPG (18:0),metabolomics,0.2115584868327872,0.3434756539717469,0.724348655525856
N-acetylcitrulline,metabolomics,0.3169879225276239,0.3478642044304626,0.7282532138173764
alpha-ketoglutaramate*,metabolomics,0.0486014573654538,0.3479319237991815,0.7282532138173764
oxalate (ethanedioate),metabolomics,0.095479930860138,0.3479339755866371,0.7282532138173764
methylmalonate (MMA),metabolomics,-0.2434939161873978,0.3501196877805418,0.7310832528179408
vanillic alcohol sulfate,metabolomics,0.1666693373792871,0.3519736317332729,0.7332087292876016
deoxycarnitine,metabolomics,0.1122256326335711,0.354515131129322,0.7367530094796573
4-methylhexanoylglutamine,metabolomics,0.2415688012709053,0.3566055093794792,0.7381641985229329
11-ketoetiocholanolone glucuronide,metabolomics,0.1771746257951897,0.3568775600612583,0.7381641985229329
cysteine,metabolomics,0.0233159023541937,0.3589493905942995,0.7389638862704241
proline,metabolomics,-0.0928756421848316,0.3589493905942995,0.7389638862704241
gamma-glutamylthreonine,metabolomics,0.1025933630613946,0.3611805450974275,0.7418157799776203
glutamine,metabolomics,-0.0236950730172273,0.3634142315311519,0.7429279067357398
5-oxoproline,metabolomics,0.1111716009024428,0.3634162736483836,0.7429279067357398
N-acetyl-3-methylhistidine*,metabolomics,0.3977521796174239,0.3643328822468487,0.7430696226290379
6-bromotryptophan,metabolomics,0.1367354162356437,0.3679157362020318,0.7469030107619951
"adenosine 3',5'-cyclic monophosphate (cAMP)",metabolomics,-0.1303230864637854,0.3673359934474821,0.7469030107619951
pimelate (C7-DC),metabolomics,0.1742793508320649,0.3708504602599951,0.7475936871792435
3-hydroxy-2-methylpyridine sulfate,metabolomics,-0.4294589858836828,0.3701753786247939,0.7475936871792435
N-acetylarginine,metabolomics,0.1131138190785162,0.3701814890108188,0.7475936871792435
2-hydroxyacetaminophen sulfate*,metabolomics,0.4934080209961348,0.3716657327367733,0.7475936871792435
ethyl glucuronide,metabolomics,0.1646424679663467,0.3730610812240621,0.7476519792649912
"glutamate, gamma-methyl ester",metabolomics,-0.3239811657689343,0.3733997342281255,0.7476519792649912
4-methylnonanoylcarnitine,metabolomics,-0.3941025920765969,0.3744927659402242,0.7481324731881016
etiocholanolone glucuronide,metabolomics,-0.195617551962515,0.3793164959001074,0.7492515382904937
glutamine conjugate of C6H10O2 (1)*,metabolomics,0.2110915548105461,0.379324610035324,0.7492515382904937
alpha-ketobutyrate,metabolomics,0.1532978124284165,0.379324610035324,0.7492515382904937
alpha-tocopherol,metabolomics,0.0894143446900828,0.3793225815303618,0.7492515382904937
isobutyrylglycine (C4),metabolomics,-0.0001484700133539,0.3793225815303618,0.7492515382904937
"3beta,7alpha-dihydroxy-5-cholestenoate",metabolomics,0.2295252403475274,0.3839062880848493,0.7523290064802199
4-acetylcatechol sulfate (1),metabolomics,-0.2441543774237118,0.3886032382389277,0.7523290064802199
palmitoloelycholine,metabolomics,0.1699877703706376,0.3839386738890482,0.7523290064802199
hexadecanedioate (C16),metabolomics,0.1603233416723727,0.3886012192899591,0.7523290064802199
N-acetylphenylalanine,metabolomics,0.0311018676222178,0.3839467695675344,0.7523290064802199
valine,metabolomics,0.108016091882248,0.3862686989056638,0.7523290064802199
serine,metabolomics,-0.0534255096756649,0.3886012192899591,0.7523290064802199
imidazole propionate,metabolomics,-0.3917018900462382,0.3886012192899591,0.7523290064802199
taurodeoxycholic acid 3-sulfate,metabolomics,0.1669265484489279,0.3876826089800504,0.7523290064802199
4-methylguaiacol sulfate,metabolomics,0.2920665307981213,0.3932939322736131,0.7597329925197328
2-hydroxylaurate,metabolomics,0.0956566633667205,0.395631976024584,0.7625697647770553
3-methoxycatechol sulfate (2),metabolomics,0.2439042748194901,0.3979062798530993,0.7635969528034313
4-acetamidophenylglucuronide,metabolomics,0.4694631827329973,0.3970495157046197,0.7635969528034313
hippurate,metabolomics,0.2854221581273964,0.402777633445827,0.7662385781604996
C-glycosyltryptophan,metabolomics,0.0242103856996534,0.4027756312991831,0.7662385781604996
dodecanedioate (C12),metabolomics,0.1345061101154082,0.402777633445827,0.7662385781604996
N6-methyllysine,metabolomics,0.2897265839975532,0.4027756312991831,0.7662385781604996
glycocholate,metabolomics,0.1965370933274728,0.412397091054609,0.769515423095515
"5alpha-pregnan-3beta,20alpha-diol disulfate",metabolomics,0.1204120538315512,0.4075704450855334,0.769515423095515
hyocholate,metabolomics,-0.3753220689480676,0.4066168651553813,0.769515423095515
stachydrine,metabolomics,-0.3716552176982918,0.412397091054609,0.769515423095515
succinoyltaurine,metabolomics,0.0802254913205286,0.4099775530100317,0.769515423095515
phenol glucuronide,metabolomics,0.1465864486424667,0.4104601807548542,0.769515423095515
ethyl beta-glucopyranoside,metabolomics,-0.3331493427922457,0.412397091054609,0.769515423095515
levulinoylcarnitine,metabolomics,-0.3196155578114972,0.4099097920086438,0.769515423095515
S-methylmethionine,metabolomics,0.4605461767171762,0.4071574159034088,0.769515423095515
alpha-hydroxyisovalerate,metabolomics,0.0014532611951256,0.4172574595163224,0.776931617825509
retinal,metabolomics,0.1157082550679859,0.4205250415377884,0.7793982788330276
3-hydroxypyridine glucuronide,metabolomics,-0.4022180573642072,0.4219694716809672,0.7793982788330276
erucoylcarnitine (C22:1)*,metabolomics,0.2939799559686673,0.423025747690446,0.7793982788330276
N-acetylglycine,metabolomics,-0.1272747797023552,0.4221514329696146,0.7793982788330276
N6-carboxymethyllysine,metabolomics,0.1302863447397539,0.4221514329696146,0.7793982788330276
"2,3-dihydroxyisovalerate",metabolomics,-0.2782508577644773,0.4270788882352503,0.7852163207176405
N6-acetyllysine,metabolomics,-0.0644875990903584,0.4320396964435172,0.7860971240268976
phenylalanine,metabolomics,0.0271032558529339,0.4320357773262501,0.7860971240268976
acesulfame,metabolomics,0.4071269018547814,0.4310655356045225,0.7860971240268976
retinol (Vitamin A),metabolomics,0.0440737362182574,0.4320377368948195,0.7860971240268976
3-(4-hydroxyphenyl)lactate (HPLA),metabolomics,0.0787372178475118,0.4320396964435172,0.7860971240268976
"5,6-dihydrothymine",metabolomics,0.056553364063857,0.4345286551441025,0.7889888831498508
3-hydroxyisobutyrate,metabolomics,0.1701602806221871,0.4370337230234913,0.7906146978078863
THC carboxylic acid glucuronide,metabolomics,-0.1800743674219251,0.4372270563703818,0.7906146978078863
1-linoleoyl-GPG (18:2)*,metabolomics,0.1427067954809955,0.4407352021061491,0.7953184614137713
phenyllactate (PLA),metabolomics,0.0255385875235917,0.4445828624343921,0.8006143128438643
xanthosine,metabolomics,0.1273527096604712,0.4465670092691768,0.8018916117125223
1-methylnicotinamide,metabolomics,0.1098431519360604,0.4471208644554428,0.8018916117125223
"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",metabolomics,0.2687343541137617,0.4511328729817274,0.8074357747040305
dimethylglycine,metabolomics,-0.035282650225151,0.4522136815850589,0.8077217897150646
losartan,metabolomics,-0.1276484479960018,0.4566421586687671,0.8102721826122457
alpha-hydroxymetoprolol,metabolomics,-0.0372423837680548,0.4566421586687671,0.8102721826122457
3-(3-amino-3-carboxypropyl)uridine*,metabolomics,0.0824167130361731,0.4573372068335936,0.8102721826122457
warfarin,metabolomics,-0.0011215408719586,0.4566421586687671,0.8102721826122457
ethylmalonate,metabolomics,0.0881102095979839,0.4676853174811296,0.8122013563071795
creatinine,metabolomics,0.0306785702572196,0.467687212012686,0.8122013563071795
2-piperidinone,metabolomics,-0.2753932362597565,0.467649317593126,0.8122013563071795
N-acetyl-1-methylhistidine*,metabolomics,-0.2403268806343444,0.4676663710689703,0.8122013563071795
3-hydroxycotinine glucuronide,metabolomics,0.1224451067258172,0.4644678122125573,0.8122013563071795
2-methoxyhydroquinone sulfate (2),metabolomics,-0.2490306506056065,0.4671426618788769,0.8122013563071795
glycylvaline,metabolomics,0.2040466749293794,0.4629820477637507,0.8122013563071795
salicylate,metabolomics,-0.2047952493622435,0.467687212012686,0.8122013563071795
azelate (C9-DC),metabolomics,0.1053967065305874,0.4624970214120131,0.8122013563071795
guaiacol sulfate,metabolomics,0.1272167442836651,0.4624970214120131,0.8122013563071795
hydroxycotinine,metabolomics,0.3732512818682401,0.4689997917446094,0.8128711805534039
1-methyl-5-imidazoleacetate,metabolomics,0.2543124607395105,0.4729095187875913,0.8180308638594036
methyl vanillate sulfate,metabolomics,-0.1381369666388784,0.4763357357561615,0.8191106671728503
isocitric lactone,metabolomics,-0.1851290858631638,0.4755289026875835,0.8191106671728503
taurocholate,metabolomics,0.174216783045428,0.4755138742536944,0.8191106671728503
dopamine 3-O-sulfate,metabolomics,-0.3341258575992201,0.4887654538410683,0.8243248565794368
O-acetylhomoserine,metabolomics,0.0686561094656816,0.488759903883818,0.8243248565794368
N1-Methyl-4-pyridone-3-carboxamide,metabolomics,0.1582816204874976,0.4861027403738448,0.8243248565794368
glutarate (C5-DC),metabolomics,-0.0667988500697332,0.4887654538410683,0.8243248565794368
EDTA,metabolomics,0.0324058778747988,0.4887673037871233,0.8243248565794368
isovalerylglycine,metabolomics,-0.0402154314380513,0.4887673037871233,0.8243248565794368
"(2,4 or 2,5)-dimethylphenol sulfate",metabolomics,0.3485942205170246,0.4856939777274714,0.8243248565794368
16a-hydroxy DHEA 3-sulfate,metabolomics,-0.1963279462433974,0.4887673037871233,0.8243248565794368
1-carboxyethyltyrosine,metabolomics,-0.0755504924901367,0.4857962587242427,0.8243248565794368
glycerophosphorylcholine (GPC),metabolomics,0.110477926315458,0.4861027403738448,0.8243248565794368
3-amino-2-piperidone,metabolomics,0.0170700463648619,0.4941162142860759,0.8254093712931211
thioproline,metabolomics,0.0499753652115452,0.4914341635546526,0.8254093712931211
xanthine,metabolomics,-0.0099294296769913,0.4941162142860759,0.8254093712931211
3-phenylpropionate (hydrocinnamate),metabolomics,0.3527415582864362,0.4913714552927197,0.8254093712931211
dihydrocaffeate sulfate (2),metabolomics,-0.3131170205619467,0.4938126830322524,0.8254093712931211
adipate,metabolomics,0.1635820958090285,0.499273408684551,0.8292387114901184
androsterone glucuronide,metabolomics,-0.1207432309785847,0.4994780246780167,0.8292387114901184
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),metabolomics,-0.162540547936365,0.4994962818960309,0.8292387114901184
lamotrigine,metabolomics,0.4574338645528204,0.5001907393138798,0.8292387114901184
undecanedioate (C11-DC),metabolomics,0.067679260490832,0.51034724707544,0.8444802560097375
"5,6-dihydrouracil",metabolomics,-0.1031152738241257,0.5141745489875111,0.849211072433234
2-methoxyhydroquinone sulfate (1),metabolomics,-0.2456450955018405,0.5212866228077992,0.8498160316137752
theophylline,metabolomics,0.0493499028984067,0.5213238597585075,0.8498160316137752
2-hydroxyphenylacetate,metabolomics,0.025482692108495,0.5213238597585075,0.8498160316137752
theobromine,metabolomics,-0.0243865492257905,0.5213220867657471,0.8498160316137752
taurocholenate sulfate*,metabolomics,-0.2067891570593979,0.5213238597585075,0.8498160316137752
formiminoglutamate,metabolomics,0.1868683804841575,0.5158213097199362,0.8498160316137752
3-methylglutaconate,metabolomics,0.0872714505415757,0.5213238597585075,0.8498160316137752
3-indoxyl sulfate,metabolomics,0.1359385495076058,0.5268564656123884,0.8524965319964292
3-(cystein-S-yl)acetaminophen*,metabolomics,0.0867278590285796,0.5253591495920076,0.8524965319964292
N-stearoylserine*,metabolomics,0.1254280619575997,0.5251410330694379,0.8524965319964292
asparagine,metabolomics,0.0297308822011942,0.5268564656123884,0.8524965319964292
3-methyladipate,metabolomics,0.1245469464105789,0.5295708855437606,0.8538372268488215
1-methyladenosine,metabolomics,-0.0208667673767177,0.5296322136895768,0.8538372268488215
lamivudine,metabolomics,-0.1257333821268118,0.5325775868930305,0.853876679534164
3-methoxytyrosine,metabolomics,-0.1512574008777467,0.5324188901098932,0.853876679534164
kynurenine,metabolomics,0.0810736293779309,0.5324188901098932,0.853876679534164
2-methylcitrate/homocitrate,metabolomics,0.1931481234410088,0.5342260283210096,0.8549566183166523
catechol glucuronide,metabolomics,0.2750203624954597,0.5365067669575524,0.8570426860141592
5-hydroxyhexanoate,metabolomics,0.1521692525588589,0.5377293439267727,0.8574338811341449
3-hydroxybutyroylglycine,metabolomics,-0.1362828090694261,0.5436322184092088,0.860587464882448
N-acetylproline,metabolomics,0.1317924104850207,0.5436305033528391,0.860587464882448
hydroxyasparagine,metabolomics,0.0074505596309916,0.5436305033528391,0.860587464882448
cysteine s-sulfate,metabolomics,0.1130941185065042,0.5436322184092088,0.860587464882448
leucine,metabolomics,0.0684257919460676,0.5492826199977975,0.867965509437961
choline,metabolomics,0.0551989327188922,0.5549618358542556,0.8753624641082413
beta-sitosterol,metabolomics,0.1044213197352578,0.5625558647305933,0.8760806895471436
cotinine,metabolomics,1.1106604591009308,0.5612690679401597,0.8760806895471436
5-hydroxymethyl-2-furoylcarnitine*,metabolomics,0.1816709271522346,0.5573320010228348,0.8760806895471436
sulfate of piperine metabolite C16H19NO3 (2)*,metabolomics,-0.1053084768171107,0.56640564535146,0.8760806895471436
